,reply_settings,text,idleft,source,created_at,edit_history_tweet_ids,conversation_id,lang,author_id,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,in_reply_to_user_id,geo.place_id,geo.coordinates.type,geo.coordinates.coordinates,type,idright
7126,everyone,"RT @chefcarolinavi5: A maior mentira ""coletiva"" já contada na história!
Sim a vacina, não imuniza, não impede a doença, a função dela é enr…",1602964971792568321,Twitter for Android,2022-12-14T09:53:25.000Z,['1602964971792568321'],1602964971792568321,pt,52481466,11,0,0,0,,,,,retweeted,1602963642965757954
7127,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602964960396599296,Twitter for Android,2022-12-14T09:53:22.000Z,['1602964960396599296'],1602964960396599296,pt,1438434301952020481,2000,0,0,0,,,,,retweeted,1602788250367758337
7128,everyone,"RT @sands4321: « A série global de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, até 20 dias após à vacinaçã…",1602964953069240321,Twitter for Android,2022-12-14T09:53:21.000Z,['1602964953069240321'],1602964953069240321,pt,1518845174893486081,4,0,0,0,,,,,retweeted,1602962878533079040
7129,everyone,"RT @oscasosraros: ""Isso é uma vacina ou terapia genética?""

Dr. Robert Malone, “Esses produtos de mRNA e os vetores adenovirais são absolut…",1602964874627252224,Twitter Web App,2022-12-14T09:53:02.000Z,['1602964874627252224'],1602964874627252224,pt,54766353,100,0,0,0,,,,,retweeted,1602603843363241985
7130,everyone,"RT @ptbrasil: ""Hoje eu vim com o Zé Gotinha para lembrar ao povo brasileiro que tomar vacina não é um luxo, é uma obrigação"" @LulaOficial n…",1602964771917254657,Twitter for Android,2022-12-14T09:52:37.000Z,['1602964771917254657'],1602964771917254657,pt,742535704585068544,51,0,0,0,,,,,retweeted,1602738043450195968
7131,everyone,"Tomei a vacina ontem, acordei malzao, meu braço dói",1602964765235625984,Twitter for Android,2022-12-14T09:52:36.000Z,['1602964765235625984'],1602964765235625984,pt,1268734904151531520,0,0,0,0,,,,,,
7132,everyone,O golpe dos canalhas em 2016 foi por mão de obra barata. Sem Direitos. Sem Previdência. Sem Saúde. Sem Vacina. Sem p... nenhuma https://t.co/Says67Y7nz,1602964728275410945,Twitter Web App,2022-12-14T09:52:27.000Z,['1602964728275410945'],1602964728275410945,pt,79453663,2,0,2,0,,,,,quoted,1602737529094119424
7133,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",1602964710915444736,Twitter for Android,2022-12-14T09:52:23.000Z,['1602964710915444736'],1602964710915444736,pt,752661015792275456,402,0,0,0,,,,,retweeted,1602954179890257923
7134,everyone,Moderna ensaia novo salto no mercado com vacina contra o câncer testes de vacina contra câncer de pele https://t.co/OzWT6n44hw via @NeoFeed,1602964661036523520,Twitter Web App,2022-12-14T09:52:11.000Z,['1602964661036523520'],1602964661036523520,pt,206877761,0,0,0,0,,,,,,
7135,everyone,"RT @chefcarolinavi5: A maior mentira ""coletiva"" já contada na história!
Sim a vacina, não imuniza, não impede a doença, a função dela é enr…",1602964629180882945,Twitter for iPhone,2022-12-14T09:52:03.000Z,['1602964629180882945'],1602964629180882945,pt,92729373,11,0,0,0,,,,,retweeted,1602963642965757954
7136,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602964595253149696,Twitter for Android,2022-12-14T09:51:55.000Z,['1602964595253149696'],1602964595253149696,pt,1583986478027243526,1371,0,0,0,,,,,retweeted,1602720475389517824
7137,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602964554635513856,Twitter for Android,2022-12-14T09:51:46.000Z,['1602964554635513856'],1602964554635513856,pt,1056712913686331392,2000,0,0,0,,,,,retweeted,1602788250367758337
7138,everyone,"Tomar a quarta dose da vacina, já estou esperando a reação",1602964524394598403,Twitter for iPhone,2022-12-14T09:51:38.000Z,['1602964524394598403'],1602964524394598403,pt,407907932,0,0,0,0,,f207b85be9f1513e,,,,
7139,everyone,@mellziland Desde a liberação de vacina de HPV para adolescentes no SUS inclui como ginecologista a checagem de carteira de vacinas na consulta de todas as mulheres. Desfazer informações inadequadas em vacina tem sido a parte mais difícil de todo o processo.,1602964510725357568,Twitter for iPhone,2022-12-14T09:51:35.000Z,['1602964510725357568'],1602716262039277571,pt,722934374707007489,0,0,0,0,46932006,,,,replied_to,1602716262039277571
7140,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602964485735698432,Twitter for Android,2022-12-14T09:51:29.000Z,['1602964485735698432'],1602964485735698432,pt,1261466146869477379,1371,0,0,0,,,,,retweeted,1602720475389517824
7141,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",1602964469155520516,Twitter for Android,2022-12-14T09:51:25.000Z,['1602964469155520516'],1602964469155520516,pt,1452959800749395968,402,0,0,0,,,,,retweeted,1602954179890257923
7142,everyone,"Em POA, o q os olhos não veem não se transmite...

""servidores contactantes assintomáticos e com o esquema vacinal completo devem seguir em suas atividades."" -- porque a vacina nem permite transmissão, né, gente?",1602964456983650306,Twitter Web App,2022-12-14T09:51:22.000Z,['1602964456983650306'],1602964456983650306,pt,251692873,0,0,2,0,,,,,,
7143,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602964407071510529,Twitter for iPhone,2022-12-14T09:51:10.000Z,['1602964407071510529'],1602964407071510529,pt,1147564919845466114,1371,0,0,0,,,,,retweeted,1602720475389517824
7144,everyone,"essa vacina me derrubou legal, 2 dias mal já mlq, meu braço doendo a ponto de eu n conseguir dormir direito, qualquer coisa q encosta doí",1602964393616105472,Twitter Web App,2022-12-14T09:51:07.000Z,['1602964393616105472'],1602964393616105472,pt,1284598102700294144,0,0,1,0,,,,,,
7145,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602964391368052736,Twitter for Android,2022-12-14T09:51:07.000Z,['1602964391368052736'],1602964391368052736,pt,1440451747252633608,2000,0,0,0,,,,,retweeted,1602788250367758337
7146,everyone,"RT @minsaude: Essa é a nossa convocação! 💚💛💙

Pais ou responsáveis, se ainda não vacinaram seus filhos contra a poliomielite, levem os meno…",1602964380219760641,Twitter for iPhone,2022-12-14T09:51:04.000Z,['1602964380219760641'],1602964380219760641,pt,1587054055616090113,54,0,0,0,,,,,retweeted,1602756128156295168
7147,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602964364985864193,Twitter for Android,2022-12-14T09:51:00.000Z,['1602964364985864193'],1602964364985864193,pt,1571288844355395584,1371,0,0,0,,,,,retweeted,1602720475389517824
7148,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602964335562833921,Twitter for Android,2022-12-14T09:50:53.000Z,['1602964335562833921'],1602964335562833921,pt,161648527,2000,0,0,0,,,,,retweeted,1602788250367758337
7149,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602964250816925696,Twitter for Android,2022-12-14T09:50:33.000Z,['1602964250816925696'],1602964250816925696,pt,383360050,2000,0,0,0,,,,,retweeted,1602788250367758337
7150,everyone,"@GuilhermeBoulos ""Vacina transforma em Jacaré""
era uma metáfora igual a
""vamos voltar a comer picanha""",1602964235755069440,Twitter for Android,2022-12-14T09:50:30.000Z,['1602964235755069440'],1602788250367758337,pt,42303531,0,0,0,0,762402774260875265,,,,replied_to,1602788250367758337
7151,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",1602964181397176320,Twitter for Android,2022-12-14T09:50:17.000Z,['1602964181397176320'],1602964181397176320,pt,46190788,402,0,0,0,,,,,retweeted,1602954179890257923
7152,everyone,"RT @chefcarolinavi5: A maior mentira ""coletiva"" já contada na história!
Sim a vacina, não imuniza, não impede a doença, a função dela é enr…",1602964133464489986,Twitter for Android,2022-12-14T09:50:05.000Z,['1602964133464489986'],1602964133464489986,pt,1576721701370486784,11,0,0,0,,,,,retweeted,1602963642965757954
7153,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602964067081232384,Twitter for Android,2022-12-14T09:49:49.000Z,['1602964067081232384'],1602964067081232384,pt,1220918081121406976,1371,0,0,0,,,,,retweeted,1602720475389517824
7154,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602964025226428417,Twitter for Android,2022-12-14T09:49:39.000Z,['1602964025226428417'],1602964025226428417,pt,4639268897,2000,0,0,0,,,,,retweeted,1602788250367758337
7155,everyone,"RT @gzhdigital: Festas de final de ano e férias reforçam a necessidade de atualizar a carteira de vacinação contra a covid-19 

https://t.c…",1602963988517736448,Twitter Web App,2022-12-14T09:49:31.000Z,['1602963988517736448'],1602963988517736448,pt,59951390,2,0,0,0,,,,,retweeted,1602951530570579971
7156,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",1602963969274253312,Twitter for iPhone,2022-12-14T09:49:26.000Z,['1602963969274253312'],1602963969274253312,pt,1021113135305056256,402,0,0,0,,,,,retweeted,1602954179890257923
7157,everyone,"RT @OtiliaFdeMoura: TU TINHAS QUE TER RESPEITO E TEMOR A DEUS, FALSO PADRE, FALSOS MORALISTAS DE MERDAS QUANDO, QUE O VAGABUNDO TEVE CRIANÇ…",1602963967571369984,Twitter for Android,2022-12-14T09:49:26.000Z,['1602963967571369984'],1602963967571369984,pt,1456726949393485831,2,0,0,0,,,,,retweeted,1602877700481650689
7158,everyone,"RT @JackSlaterPT: ""Sucesso da vacinação"" https://t.co/fsXKr2kH7T",1602963957723144192,Twitter for Android,2022-12-14T09:49:23.000Z,['1602963957723144192'],1602963957723144192,pt,1533528575839768582,16,0,0,0,,,,,retweeted,1602951519342575618
7159,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602963911858425856,Twitter for Android,2022-12-14T09:49:12.000Z,['1602963911858425856'],1602963911858425856,pt,1583030059052531712,2000,0,0,0,,,,,retweeted,1602788250367758337
7160,everyone,"@rosmalach @lucinhalevita Em que mundo vc vive ??? Segue com essa narrativa pífia ainda , quem comprou a vacina que vc tomou jumenta ?????",1602963857131061248,Twitter for Android,2022-12-14T09:48:59.000Z,['1602963857131061248'],1602832857021513728,pt,1559186365518061573,0,0,0,0,33523859,,,,replied_to,1602840916645101572
7161,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",1602963847748411392,Twitter Web App,2022-12-14T09:48:57.000Z,['1602963847748411392'],1602963847748411392,pt,71078939,402,0,0,0,,,,,retweeted,1602954179890257923
7162,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602963793017028608,Twitter for Android,2022-12-14T09:48:44.000Z,['1602963793017028608'],1602963793017028608,pt,1497703121908342784,2000,0,0,0,,,,,retweeted,1602788250367758337
7163,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602963729997795329,Twitter Web App,2022-12-14T09:48:29.000Z,['1602963729997795329'],1602963729997795329,pt,1049281485197508608,2000,0,0,0,,,,,retweeted,1602788250367758337
7164,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602963699924602881,Twitter for Android,2022-12-14T09:48:22.000Z,['1602963699924602881'],1602963699924602881,pt,67796786,2000,0,0,0,,,,,retweeted,1602788250367758337
7165,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602963685676584960,Twitter for iPhone,2022-12-14T09:48:18.000Z,['1602963685676584960'],1602963685676584960,pt,87041015,2000,0,0,0,,,,,retweeted,1602788250367758337
7166,everyone,"Vc sabia? Bolsonaro quer que as pessoas assinem um termo de responsabilidade para tomar a vacina, mas para ter armas... 
 https://t.co/Ie35fqEc4R",1602963677090570243,BolsonaroFacts,2022-12-14T09:48:16.000Z,['1602963677090570243'],1602963677090570243,pt,1310544008377229318,0,0,0,0,,,,,quoted,1602963540113260545
7167,everyone,"A maior mentira ""coletiva"" já contada na história!
Sim a vacina, não imuniza, não impede a doença, a função dela é enriquecer meia dúzia de globalistas e por em prática o maior projeto de domínio da humanidade! https://t.co/6EI4q6LhSm",1602963642965757954,Twitter for Android,2022-12-14T09:48:08.000Z,['1602963642965757954'],1602963642965757954,pt,1584824622213697536,11,1,17,0,,,,,quoted,1601945652015030272
7168,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602963636309434368,Twitter for Android,2022-12-14T09:48:07.000Z,['1602963636309434368'],1602963636309434368,pt,1464159725969461263,2000,0,0,0,,,,,retweeted,1602788250367758337
7169,everyone,"RT @JackSlaterPT: ""Sucesso da vacinação"" https://t.co/fsXKr2kH7T",1602963605292711936,Twitter for Android,2022-12-14T09:47:59.000Z,['1602963605292711936'],1602963605292711936,pt,1492936343160303619,16,0,0,0,,,,,retweeted,1602951519342575618
7170,everyone,RT @LulaOficial: O dia de hoje é de agradecimento para quem fez o melhor para examinar o estado atual do nosso país. Acho que teremos uma r…,1602963543741153281,Twitter for Android,2022-12-14T09:47:45.000Z,['1602963543741153281'],1602963543741153281,pt,1025372170640404480,706,0,0,0,,,,,retweeted,1602737786242605059
7171,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",1602963533683097602,Twitter for iPhone,2022-12-14T09:47:42.000Z,['1602963533683097602'],1602963533683097602,pt,1277203921686183941,402,0,0,0,,,,,retweeted,1602954179890257923
7172,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602963484072976384,Twitter Web App,2022-12-14T09:47:30.000Z,['1602963484072976384'],1602963484072976384,pt,3244930312,2000,0,0,0,,,,,retweeted,1602788250367758337
7173,everyone,"RT @delimon031: Uns ""checadores d fatos"" estrangeiros disseram q as transfusões d sangues d pessoas vacinadas a ñ-vacinados são seguras, q…",1602963475298410498,Twitter for Android,2022-12-14T09:47:28.000Z,['1602963475298410498'],1602963475298410498,pt,232257529,12,0,0,0,,,,,retweeted,1602869957037105157
7174,everyone,"@br_hMPXV Agora que controlamos o surto de mpox, alguém percebeu que o mpox teve poucos casos por mês em seu pico?

Ou que há cerca de 50.000 novos casos de herpes genital por mês?

🇧🇷 Nenhuma ação federal.
🔬 Nenhum teste para dx infecção assintomática.
💉 Sem vacina.
🦠 Sem cura.",1602963424354656257,Twitter for iPhone,2022-12-14T09:47:16.000Z,['1602963424354656257'],1549850594457931776,pt,1601557033614016512,0,0,0,0,1542673186608791552,,,,replied_to,1549850594457931776
